#{"t_start": 1760019223.6267493, "env_id": "None"}
r,l,t
10187.061469,74,1683.039208
10245.091472,75,1684.128841
1606.807104,252,1687.490951
10062.636076,72,1688.552065
10520.080374,80,1689.704123
9690.225752,65,1690.668167
11315.161582,89,1691.930436
10921.283002,88,1693.162463
9869.579385,68,1694.390033
11229.83252,96,1695.763199
11950.554934,116,1697.332922
11279.377409,106,1698.786151
9737.28444,66,1699.757519
9723.313872,66,1700.740184
9868.83399,69,1701.80791
10519.213181,86,1703.011035
9557.61307,62,1703.94873
11924.098475,121,1705.581082
11247.114372,103,1707.044987
11667.258834,112,1708.642652
9810.811632,67,1709.830772
11502.931437,212,1712.720221
10714.462294,81,1713.888643
4589.425319,252,1717.274766
10783.125376,82,1718.447379
9840.089561,68,1719.435919
10589.235975,81,1720.601713
9950.072579,71,1721.623761
10204.70051,76,1722.78945
10807.222138,84,1723.983794
11527.118798,99,1725.387655
10074.165175,72,1726.451793
10088.337157,74,1727.518068
9971.133063,71,1728.729944
10330.598205,78,1729.861222
10025.821424,72,1730.970617
10333.385854,76,1732.059286
11392.226255,105,1733.522969
10748.390982,84,1734.733824
3559.217231,53,1735.569993
10629.310535,82,1736.752466
11643.304948,114,1738.357215
10296.350648,76,1739.459318
10060.778475,72,1740.56834
10357.263474,75,1741.85503
9916.872643,71,1743.006462
9888.933649,68,1743.995357
11782.888649,103,1745.542867
6297.588509,252,1748.792275
12032.49943,117,1750.385565
11335.92096,104,1751.891113
10944.452943,87,1753.113026
9902.547509,69,1754.132743
11054.615393,86,1755.371527
10291.251958,75,1756.441405
11189.024045,95,1757.78302
9948.528356,69,1758.784694
10705.721828,83,1760.047453
11626.18565,112,1761.743304
9784.199976,67,1762.712335
10272.112545,78,1763.836893
9913.240195,68,1764.830087
10263.058723,76,1765.948376
9845.566789,68,1766.994681
11355.609578,105,1768.473552
10265.141828,77,1769.573763
10890.917537,88,1770.798661
9918.544137,69,1772.011172
11632.616347,123,1773.785764
10647.614831,80,1774.942009
9714.281926,64,1775.86503
11748.599914,129,1777.814247
9854.468791,68,1778.843818
9961.872499,70,1779.851529
10647.658418,82,1781.096145
9811.221452,67,1782.073079
9920.093697,69,1783.070276
11027.695598,88,1784.301176
10241.502259,76,1785.435289
11354.596471,92,1786.742482
9773.682985,66,1787.722635
10378.819921,78,1788.93143
11956.243131,151,1791.129424
11363.827588,93,1792.515406
9886.872457,68,1793.526632
5498.316628,252,1796.895815
10820.614287,83,1798.094508
11541.894537,101,1799.504682
10112.952483,73,1800.549915
10102.468204,73,1801.585342
10866.191059,88,1803.130318
10183.999136,75,1804.25958
10308.500985,78,1805.383405
10085.552241,73,1806.447901
10374.754081,78,1807.601646
9913.805566,69,1808.72413
11367.063965,99,1810.132436
9914.768564,68,1811.17356
10451.653366,81,1812.32075
10614.305397,86,1813.558929
11669.693699,122,1815.225468
10149.666599,74,1816.315847
10085.30272,74,1817.500104
4482.499844,252,1820.724033
10947.933588,87,1821.978584
11315.168493,104,1823.414735
10531.923641,80,1824.616819
10432.588029,78,1825.908396
9654.997134,64,1826.873929
10225.249208,74,1827.982136
11701.617522,100,1829.377375
11531.617893,95,1830.747251
11500.455589,117,1832.382882
10188.516221,75,1833.60714
11214.052594,113,1835.206134
9850.736549,67,1836.195005
11629.387936,101,1837.594732
9827.119174,68,1838.611028
10744.079611,84,1839.862559
10208.047679,76,1840.987702
10275.692984,74,1842.202285
11528.900631,95,1843.528936
10007.416295,71,1844.541267
11300.924193,147,1846.490351
9947.568151,69,1847.535694
10227.095344,76,1848.694046
10033.368697,71,1849.706264
6907.61935,252,1852.987949
10930.027757,89,1854.289091
11130.268924,101,1855.69167
10137.796662,73,1856.743136
10140.808421,74,1857.82025
9841.402817,68,1858.963452
10929.199665,87,1860.216953
11662.946063,120,1861.969887
10588.319734,79,1863.112868
11089.520366,97,1864.79245
10299.981815,78,1865.918906
12159.89607,138,1867.776907
9858.704908,67,1868.822762
11699.412187,123,1870.492013
11383.627709,110,1872.022462
9784.566099,66,1872.990059
10513.750668,78,1874.088141
10265.642884,76,1875.214675
10882.556913,84,1876.493243
11681.889298,101,1877.912469
11299.666701,103,1879.347214
9837.264547,68,1880.333081
11315.086956,101,1881.795372
10836.322298,91,1883.122204
11112.161646,90,1884.380602
897.457892,21,1884.807827
10935.72601,86,1886.025687
10771.206758,84,1887.219492
4406.766637,252,1890.540742
9972.752497,71,1891.584026
10348.242376,79,1892.830645
11504.152974,117,1894.48172
10124.003451,75,1895.709187
10209.287497,76,1896.864993
9723.04526,65,1897.851961
10431.011542,81,1898.988259
9881.354907,69,1900.022996
12085.115597,120,1901.679704
10440.454163,77,1902.778861
10626.420428,86,1904.066397
9827.075802,69,1905.05388
11668.981492,194,1907.574075
10383.043394,79,1908.698241
11557.783135,121,1910.486473
10301.757646,78,1911.643123
9805.269033,67,1912.609156
9834.827912,68,1913.600305
10046.382825,72,1914.660288
10593.158152,84,1915.839298
12145.923937,174,1918.252881
3656.130414,58,1919.130488
10010.03551,71,1920.147553
11707.94744,101,1921.558647
9832.987266,67,1922.572271
11945.486635,165,1924.841834
10143.411163,75,1926.16201
11654.085918,118,1927.945749
11663.500514,101,1929.39374
4622.147796,252,1932.669763
9815.436391,67,1933.64492
10720.382982,84,1934.812738
11947.889407,153,1936.808859
9954.580413,69,1937.837611
9951.468002,71,1938.869319
10095.13175,73,1939.97021
10004.575411,71,1940.984446
9995.272312,72,1942.025912
9902.409172,69,1943.149066
10951.366873,95,1944.480859
11208.175295,91,1945.756325
10568.250396,83,1946.983281
10735.115678,80,1948.123422
10140.06546,74,1949.177351
10451.992038,80,1950.324841
10768.014993,82,1951.478539
4557.026256,252,1954.798052
11199.027457,96,1956.240751
10303.16831,79,1957.542493
11539.355155,101,1958.950413
10439.888074,80,1960.084483
12341.861768,143,1962.189022
11745.799305,103,1963.609478
12143.085999,193,1966.159873
11570.036278,102,1967.5674
6292.203943,124,1969.333469
11233.307492,93,1970.653795
9948.07911,71,1971.690716
4221.415753,76,1972.818159
9835.486,69,1973.817887
10104.286841,73,1974.9112
10050.815195,72,1976.001128
10727.213546,85,1977.333447
9768.474034,67,1978.326791
10069.38383,72,1979.357127
10559.214357,78,1980.453662
10540.466723,82,1981.632581
11575.900203,113,1983.302483
10964.490637,86,1984.518369
3670.110115,82,1985.73269
11669.489168,204,1988.719494
11045.940847,89,1990.018919
10106.596196,74,1991.101556
11675.18389,101,1992.519811
10326.218441,79,1993.695892
12130.244067,204,1996.474575
10715.251107,83,1997.762212
12021.605771,189,2000.264203
9872.659441,70,2001.268875
10501.964989,80,2002.395857
11616.56623,103,2003.895096
10369.189322,78,2005.027031
11456.214708,93,2006.345892
11704.321613,102,2007.798453
11340.863561,110,2009.334338
10493.459376,80,2010.480424
9953.75556,70,2011.559122
4489.073688,83,2012.886808
10011.765151,72,2013.94476
9621.742604,64,2014.897245
11219.551554,97,2016.285493
9744.553348,65,2017.222877
10260.721219,76,2018.526708
11245.524014,96,2019.977628
10739.955487,84,2021.136685
10940.4309,92,2022.482748
11381.441276,136,2024.343566
10295.65176,77,2025.439768
10293.704391,78,2026.640072
10963.437892,85,2027.984478
11230.707501,104,2029.401935
11444.761447,95,2030.754032
12087.959691,160,2032.946898
10507.105339,80,2034.114824
10706.239319,90,2035.405133
10417.016115,79,2036.539837
10706.875891,83,2037.702106
11219.029749,92,2038.985946
10700.436346,243,2042.198398
10278.409831,77,2043.294581
10845.632488,84,2044.497317
10952.791019,87,2045.73952
10248.863081,76,2046.994426
10173.747704,81,2048.293361
11727.159287,223,2051.521929
10651.809641,86,2052.772688
10051.33763,73,2053.815464
11258.775689,112,2055.407338
11410.80856,93,2056.703419
10054.10412,72,2057.776024
11053.62409,88,2059.053775
9966.085866,71,2060.069235
4887.62891,252,2063.362848
11439.531917,117,2064.965081
10237.188649,75,2066.262709
10608.287075,81,2067.432079
10943.409356,241,2070.715722
10662.570144,83,2071.962168
11937.394153,110,2073.555879
11602.456935,139,2075.54988
11590.239462,98,2077.033667
11358.343712,92,2078.416616
10284.989611,77,2079.87212
10033.473916,71,2081.026146
10870.237693,88,2082.303418
9819.854745,69,2083.348197
11169.914391,89,2084.701967
10096.9425,72,2085.949164
10288.00193,76,2087.080415
5539.937718,252,2090.997577
11512.696534,99,2093.559426
10942.173737,89,2095.404689
10270.998959,76,2097.03864
10712.425455,87,2098.781089
9983.899213,70,2100.483979
11407.681791,219,2103.87481
10135.997411,73,2105.561811
10484.143337,81,2106.935501
10821.991518,86,2108.199318
9919.721521,71,2109.415563
10405.681618,79,2110.979392
12397.543292,144,2113.667276
11192.523727,105,2115.548434
9968.021259,71,2116.9946
10954.709883,94,2118.696155
9743.241532,67,2119.842977
9908.840425,69,2121.040066
10439.848658,80,2122.662066
11495.199578,94,2124.289129
10714.744256,83,2125.79889
10931.209711,91,2127.622792
11562.407688,112,2129.570897
9955.275403,69,2130.968611
11428.407471,98,2132.66434
10759.219967,83,2134.192453
10435.144807,78,2135.837951
11071.989872,89,2137.463248
10676.140693,231,2141.049648
10718.585419,86,2142.351823
10290.48854,77,2143.496661
9658.75371,67,2144.732467
9774.880255,69,2145.894049
11030.969657,91,2147.396618
10107.547463,71,2148.745098
10018.035076,73,2149.904377
10000.17695,72,2151.180505
3511.051967,252,2155.269801
10150.999907,74,2156.535584
11203.430713,120,2158.778625
10413.833146,79,2160.004353
10215.628699,76,2161.474859
10557.299705,79,2162.908516
10971.68591,89,2164.316963
10571.345847,80,2165.503694
5527.384754,252,2168.88673
10304.394614,78,2170.408161
10152.243968,74,2171.984491
10517.581993,85,2173.453062
9879.104151,70,2174.56094
11865.874161,143,2176.887357
10333.720014,76,2178.319235
10486.857427,82,2179.756041
10111.405961,73,2180.993798
10625.928377,85,2182.679635
9693.579376,67,2184.03986
4931.65994,252,2188.224254
11603.80318,215,2191.832307
4398.777306,82,2193.298103
11586.59979,135,2195.561996
10723.515073,80,2196.939295
9769.563226,68,2198.215837
10832.956045,94,2199.713506
10766.630967,85,2201.455019
11413.130612,92,2203.251533
10088.138264,72,2204.55296
10287.832412,77,2206.060609
875.521435,23,2206.533228
10230.521647,77,2208.168284
10703.933949,82,2209.848852
11128.887509,103,2212.003263
10708.753361,85,2213.362256
10498.349337,82,2214.916642
599.103798,18,2215.375445
10913.484202,94,2217.076856
10793.458533,84,2218.483878
10575.570194,82,2219.716224
10916.328659,114,2221.393615
9946.989568,71,2222.500688
10284.67271,76,2223.700575
5020.545533,121,2225.499265
9637.062188,64,2226.652833
11047.870192,88,2228.014414
10243.226943,76,2229.206735
9822.213826,68,2230.437141
5992.885359,252,2234.323045
9924.358685,70,2235.541212
9859.453603,68,2236.694885
11063.475475,89,2238.141108
10383.690866,77,2239.350579
9990.066442,71,2240.524606
10279.836147,79,2241.86109
10238.350456,76,2243.027216
5897.989991,147,2245.078691
11200.390498,111,2246.648368
11730.880748,206,2249.393866
10481.807972,85,2250.604159
10102.879935,74,2251.81648
6762.156479,134,2253.638636
10163.51512,74,2254.771395
10717.966837,83,2256.024625
11477.784795,104,2257.471668
11849.281033,147,2259.497777
11276.573368,105,2260.944643
9947.605421,72,2262.111962
10408.427218,79,2263.411017
9864.060398,68,2264.42783
4686.358462,252,2267.714999
11082.204288,88,2268.971877
10147.37437,75,2270.232076
10167.773898,76,2271.453772
10847.606976,94,2272.789481
11461.636796,237,2275.873754
11917.761777,184,2278.390835
11461.125541,207,2281.151941
9896.727777,69,2282.189688
4112.436441,252,2285.526283
10868.617036,87,2286.800787
10234.091108,76,2287.897399
11262.084456,129,2289.654297
10937.947966,86,2290.955245
11641.0406,118,2292.622759
10956.740895,89,2294.239807
10570.672187,78,2295.371173
10077.449248,74,2296.522365
10189.278965,75,2297.748385
11311.451478,94,2299.258554
3707.837469,252,2302.870083
10649.731176,85,2304.116355
3638.538499,93,2305.518147
10667.996137,88,2306.763337
6050.28737,252,2309.878048
10239.944815,78,2310.989558
11260.114431,203,2313.736556
10196.79198,77,2314.795096
11320.074408,101,2316.146723
12013.033397,163,2318.244052
11844.803419,149,2320.202237
10563.345467,83,2321.329968
10369.61663,78,2322.413337
10230.084916,77,2323.513967
1850.443084,31,2324.09449
11083.394411,89,2325.300596
10113.780722,75,2326.399587
10168.831674,75,2327.43087
11988.122711,122,2329.061849
10269.120694,78,2330.266988
10626.102813,87,2331.455776
11713.940608,155,2333.563866
4527.106741,252,2336.623839
11434.500347,110,2338.078285
11040.826462,90,2339.3367
4704.164882,252,2342.451019
10340.744866,78,2343.541158
10949.735116,92,2344.766376
10164.892886,75,2345.843479
11491.663381,98,2347.140699
10742.174521,83,2348.263825
11309.821974,94,2349.661216
10264.255738,81,2350.774387
11617.502865,111,2352.276918
11502.715005,113,2353.791512
10501.365294,80,2354.967399
10156.305745,75,2356.000828
11057.74025,87,2357.205476
4212.017433,252,2360.411978
10056.328197,72,2361.413726
4052.645953,252,2364.568907
10054.149371,74,2365.638184
10095.879385,74,2366.730009
10931.502196,91,2367.941574
11050.477042,88,2369.239712
11364.900555,108,2370.676938
10370.390324,79,2371.810524
11184.119321,91,2373.14212
10801.080519,86,2374.336958
9834.236234,69,2375.356666
11291.421838,107,2376.851875
5587.235352,100,2378.232163
5100.193051,252,2381.516033
12148.328114,125,2383.194319
11823.120889,169,2385.516764
10898.103192,93,2387.03841
10413.198079,81,2388.177601
11497.570467,117,2389.835783
10757.988788,85,2391.074147
10322.705543,77,2392.178108
10051.970928,73,2393.357672
11676.620502,117,2395.004933
470.035564,17,2395.387249
10408.811395,78,2396.549916
11634.722569,138,2398.401388
10185.04954,76,2399.502236
11092.816804,102,2400.936017
11833.229339,139,2402.865724
10648.244251,85,2404.175354
11900.235195,143,2406.017693
10740.50091,84,2407.157131
10380.444241,80,2408.291312
12090.982032,139,2410.081969
10452.901812,78,2411.159588
12212.546903,157,2413.132785
10450.321157,84,2414.333185
5049.090261,252,2417.682457
3071.964471,71,2418.681233
10918.458205,86,2419.875346
11884.533792,184,2422.287743
10321.949618,79,2423.542699
4983.471933,252,2426.612257
4199.024889,252,2429.773862
4170.216696,252,2432.89233
3517.033865,252,2436.063291
9898.300714,68,2437.034459
10218.301187,75,2438.059896
10783.775858,90,2439.284407
11766.604163,120,2440.910942
11493.011383,126,2442.528332
11698.422254,111,2443.967978
11520.444486,100,2445.375396
11124.658105,99,2446.735
11207.937797,226,2449.781914
10762.752059,94,2451.036163
10281.877548,77,2452.089672
11653.246441,143,2453.982855
10073.033474,73,2455.080005
11071.779985,99,2456.409858
11962.859858,190,2458.762027
11499.74703,99,2460.100095
11391.66102,111,2461.631889
11300.976347,117,2463.172676
4362.547294,99,2464.485571
10468.138598,82,2465.62946
11818.715767,150,2467.667284
11485.792555,105,2469.116482
620.093641,19,2469.518996
11771.169673,140,2471.324702
10442.10839,81,2472.417955
10406.704461,80,2473.54175
10324.192503,81,2474.684029
10535.797884,83,2475.806252
10421.305105,79,2476.898383
10607.273523,87,2478.142247
5459.828722,252,2481.389899
10067.079849,74,2482.424136
10920.565619,245,2485.661345
2559.847609,252,2488.760103
10695.435877,88,2489.952649
10882.596642,96,2491.244205
10095.776358,74,2492.27201
3266.167871,80,2493.41134
10026.906712,71,2494.479416
10476.649501,81,2495.710122
10656.624936,86,2496.935927
11177.547431,97,2498.287653
10655.181427,86,2499.516934
3622.904734,252,2502.798149
11920.683294,180,2505.145959
10410.943416,81,2506.43972
12026.404353,171,2508.932191
10621.368228,84,2510.202161
10679.974146,85,2511.410017
11062.553736,101,2512.827707
4076.387454,252,2516.23693
10868.055998,85,2517.482761
11758.940828,117,2519.075408
11243.715457,97,2520.409337
10285.073575,80,2521.56493
10331.482507,79,2522.733259
12111.867366,152,2524.781701
5552.439818,252,2528.39831
5008.804063,252,2531.701953
10309.380796,78,2532.843545
2682.737274,44,2533.698793
12378.711754,178,2536.357243
11635.537036,176,2539.257416
11217.114474,106,2540.882665
11996.430681,144,2542.887291
10729.127766,89,2544.366728
11605.05839,100,2545.870635
11523.668928,238,2548.939103
10087.206822,73,2549.999122
3303.581758,252,2553.24308
11293.078359,100,2554.783962
11926.114313,182,2557.199766
11091.33481,88,2558.527756
12621.562298,180,2560.916179
5907.225317,252,2564.148696
10357.733166,84,2565.402897
10966.249351,90,2566.705042
10491.827679,245,2570.267315
11276.756708,125,2572.040343
10380.131782,82,2573.272647
11442.128023,226,2576.182326
10999.550565,90,2577.485222
4994.624763,252,2580.881453
10850.297784,235,2583.875937
10186.378724,76,2584.979142
10313.572941,78,2586.153732
11241.891127,109,2587.659892
10994.13943,89,2588.916888
3100.988949,252,2592.061143
9827.788186,68,2593.147937
12210.001309,138,2594.972884
11337.720215,112,2596.518986
11396.260816,106,2598.03361
10500.461438,80,2599.626039
12027.819044,205,2602.48248
11679.191909,129,2604.246376
11768.739264,122,2605.941707
10717.47968,231,2608.932976
3065.947571,252,2612.139277
3830.586664,77,2613.258078
3790.917976,252,2616.56894
3249.262861,252,2619.806879
9912.451323,71,2620.909042
10383.032488,80,2622.086168
4073.203568,252,2625.266662
5605.596669,252,2628.516438
5136.726505,252,2632.28215
11601.525147,219,2635.295818
10491.791366,79,2636.452306
10939.736093,91,2637.761222
11291.545165,104,2639.22069
6061.822785,252,2642.492682
11118.795776,90,2643.762978
10503.303944,82,2644.929692
10548.811666,84,2646.099896
3697.348102,252,2649.354496
10794.742868,87,2650.642693
5391.646574,252,2653.79931
10262.532988,77,2654.989296
10224.326637,76,2656.218181
4200.968009,252,2659.481941
11871.308845,109,2661.459512
10495.194117,237,2664.613851
12282.045996,190,2667.148341
10318.464133,79,2668.362678
11010.948904,94,2669.679056
5433.510815,242,2672.760655
10351.995321,79,2673.920887
12077.133033,177,2676.314647
11845.083131,145,2678.259297
10236.304935,77,2679.42036
4694.539328,128,2681.235728
5672.694218,252,2684.512839
4768.656543,252,2687.785319
10497.090783,81,2689.014
3755.095515,76,2690.144859
12080.173155,156,2692.627959
5100.427857,208,2695.35758
5905.964324,252,2698.586225
10048.912869,72,2699.636545
3660.653236,252,2702.847477
10802.792965,86,2704.075296
10434.749871,79,2705.191306
10980.158344,237,2708.298711
4491.535907,252,2711.615
11270.379763,227,2714.510759
10884.296841,93,2715.87501
11532.750034,97,2717.223416
11141.160161,99,2718.603709
10393.93622,80,2719.756498
11439.63156,105,2721.278478
6388.449899,252,2725.025763
1059.273107,252,2728.241384
11545.208929,113,2729.860014
10183.516948,76,2730.959415
5411.777896,252,2734.318987
10376.425459,235,2737.383668
5472.960866,252,2740.633892
10833.632012,82,2741.854976
4748.03567,252,2745.11595
11320.195416,105,2746.607254
10095.623952,75,2747.699943
10077.2498,73,2748.772135
11190.310148,103,2750.288629
11532.773743,204,2752.95116
4302.102235,252,2756.536172
11135.62902,101,2758.008964
3636.750018,252,2761.356163
11389.126752,201,2764.010528
10919.60134,82,2765.177355
2602.393943,46,2765.951905
10148.380268,74,2767.018185
5121.659266,252,2770.220165
10971.289352,86,2771.517324
11663.536798,115,2773.100344
2628.590252,46,2773.854658
10324.551141,217,2776.616926
-360.826483,111,2778.240614
11564.440671,149,2780.232171
10062.190031,72,2781.277345
4385.082629,252,2784.708115
12160.519333,161,2787.14305
11429.780037,206,2789.84056
12097.617896,170,2792.106673
4333.699063,252,2795.286915
2016.971137,36,2795.899614
10183.235259,75,2796.983769
11461.011909,121,2798.673859
10205.2091,74,2799.75439
4889.134923,252,2802.975005
10753.087144,244,2806.181054
5341.14706,252,2809.387257
10967.715071,99,2810.89951
4648.728988,252,2814.152354
11852.984137,138,2816.252701
11666.49366,119,2818.049548
10748.457956,84,2819.336473
11174.006311,107,2820.812449
11984.909501,143,2822.713281
10930.825661,93,2824.013834
10947.780737,95,2825.387611
11033.49739,99,2826.768897
2253.27,43,2827.493129
5928.590006,252,2830.825774
11879.195211,165,2833.057073
11759.395967,163,2835.192126
5178.528236,252,2838.399918
11419.449516,107,2839.947995
11290.434895,102,2841.353601
11684.289806,135,2843.164044
12044.530175,169,2845.457016
11567.41076,206,2848.591824
11061.709027,96,2849.948895
10819.2339,229,2852.950806
10383.489848,79,2854.112272
5946.329588,252,2857.456908
10945.821999,101,2858.892445
5924.727668,252,2862.198756
10663.001143,85,2863.408284
11415.977597,129,2865.129115
4753.210938,252,2868.378661
12138.515013,162,2870.504192
11757.163542,150,2872.474624
11622.571519,127,2874.227503
5978.879424,252,2877.430062
11400.711718,100,2879.31738
11535.947219,130,2881.134556
4340.322984,252,2884.432182
4404.770098,252,2887.722115
5233.45232,252,2890.973106
5270.560375,252,2894.277308
11686.419466,133,2896.121848
274.922204,14,2896.46092
11509.437921,117,2898.076588
11626.31278,194,2900.660079
3499.686246,252,2903.945466
5570.708668,252,2907.300251
3428.859491,252,2911.013913
10751.404238,243,2914.315225
10517.571782,86,2915.547556
11680.65764,113,2917.087698
11114.983507,94,2918.399634
12023.915756,183,2920.86631
10791.543295,239,2923.918778
11960.47842,178,2926.230151
11396.907466,200,2928.855941
11878.855441,158,2931.108046
11641.176988,109,2932.731636
11347.379655,218,2935.634324
4386.893787,252,2938.855335
10455.142921,84,2940.353101
4945.473441,252,2943.935733
2613.085865,47,2944.712237
4851.83694,252,2947.967436
3926.863211,252,2951.154923
5606.721886,164,2953.339354
3791.787397,252,2956.652257
12084.096862,164,2958.827762
5262.430409,252,2962.085748
10548.487506,82,2963.277827
12103.244153,118,2964.88423
10681.497593,90,2966.167951
11353.845986,110,2967.868981
4406.519422,195,2970.420739
3759.147188,252,2974.08996
4235.784185,252,2977.374189
5074.217151,252,2980.535643
11392.770262,148,2982.59416
4319.869335,252,2985.757015
10280.109853,78,2986.870456
11471.89096,114,2988.478164
11213.607362,229,2991.412218
11281.884338,114,2992.989314
2628.933798,46,2993.73714
10830.20121,88,2995.160031
4322.620448,252,2998.350278
4432.321741,252,3001.665693
11662.428071,192,3004.575215
11398.704985,103,3006.000066
4944.845559,122,3007.712316
11339.290006,112,3009.324194
11828.360116,127,3011.057087
2536.343677,43,3011.748337
10135.954929,76,3012.873206
4917.820852,252,3016.170078
4056.984092,252,3019.379892
6408.666719,252,3022.819767
10111.396681,76,3023.936695
11005.081403,235,3026.940063
11098.567705,236,3030.011297
4066.875869,252,3033.464447
10447.742579,233,3036.723417
10344.819343,82,3037.922486
3100.755271,252,3041.231797
10569.401237,86,3042.55126
11934.968299,199,3045.136606
12055.153452,176,3047.461048
5515.506133,252,3050.848222
11611.727656,197,3053.459821
11260.122402,102,3054.948817
11331.738841,171,3057.287021
5485.204918,252,3060.478369
5537.532011,252,3063.871935
10463.076138,82,3065.392017
10544.056625,87,3066.633804
11430.207271,103,3068.072843
4500.350778,252,3071.415495
10357.85178,79,3072.573268
4775.858783,252,3075.823571
5633.167801,252,3079.213352
11742.641128,174,3081.513349
4709.166809,252,3084.995873
11329.357893,107,3086.606067
5551.334124,252,3090.110652
11673.924872,114,3091.700353
4989.59879,252,3094.861118
11593.280746,219,3097.750696
5029.138673,252,3100.841474
10289.266201,77,3101.946147
6248.021194,153,3104.039958
4103.081669,252,3107.251533
11090.087127,94,3108.699364
10517.455957,85,3109.988169
11175.875013,134,3111.745765
10327.010309,80,3112.884166
11235.538457,106,3114.353607
5583.959318,252,3117.594492
11265.26043,209,3120.250259
5726.443073,252,3123.590329
10779.947889,244,3127.136452
10541.397245,231,3130.176028
10726.590328,85,3131.3776
12192.83105,171,3133.738727
4742.829688,176,3135.955448
12166.628997,176,3138.21015
4748.66316,252,3141.332641
4482.238365,252,3144.473254
5271.285087,252,3147.525499
11359.535436,120,3149.115346
11423.360576,111,3150.557135
4240.388195,252,3153.653833
11320.18013,227,3156.513477
5025.465433,252,3159.798884
4326.628531,252,3162.92261
11549.602408,120,3164.611604
12420.093201,146,3166.490174
11359.184818,110,3167.924977
11744.796468,123,3169.562343
12240.422289,161,3171.610498
4216.901685,112,3173.086148
4139.014804,112,3174.539122
10115.649033,232,3177.473923
5358.624056,252,3180.544175
11730.92402,191,3182.940783
11039.531233,96,3184.226076
11524.526044,109,3185.639229
5383.112472,252,3188.985169
11602.687459,122,3190.5902
4503.918961,252,3193.596559
11203.088246,223,3196.411315
4882.512393,252,3199.472312
5038.84324,252,3202.703355
10849.482945,87,3203.929136
10751.992224,90,3205.12267
11598.830487,116,3206.682217
10614.191608,82,3207.81313
12310.781842,172,3209.951794
4412.740939,252,3213.163786
4589.330388,252,3216.175417
3260.65234,252,3219.388924
11375.645798,105,3221.023542
10928.581793,104,3222.456695
10356.528598,80,3223.584287
10945.323749,90,3224.848527
11801.483059,156,3226.980106
11744.175645,126,3228.668939
5191.589047,252,3231.779566
11712.842915,117,3233.445938
11053.376704,88,3234.671986
3761.311867,252,3237.961906
11914.91718,166,3240.203403
1212.213245,23,3240.645719
3804.649865,252,3243.880643
4870.29534,252,3247.136692
6322.3829,252,3250.426113
4268.392166,101,3251.850879
5030.033851,252,3254.98491
10199.088641,252,3258.080779
5169.298267,252,3261.304494
5237.43286,252,3264.38615
4758.091945,252,3267.554709
2385.675306,59,3268.512318
4875.556507,252,3271.672691
4844.280851,252,3274.74546
11428.146438,115,3276.259519
5171.915573,252,3279.403443
11560.474537,121,3280.991738
11446.31456,139,3282.942088
10855.117448,102,3284.288815
11309.314473,102,3285.700579
5230.091542,252,3288.746296
5172.319596,252,3291.864616
4747.740599,252,3294.916706
11648.628085,132,3296.73472
11168.220348,107,3298.234637
11623.766562,190,3300.571425
10990.875784,221,3303.43311
11778.069808,159,3305.410893
11393.775147,107,3306.889842
4410.792211,252,3310.173223
5123.332058,252,3313.837494
5041.192607,252,3317.07575
4664.192906,252,3320.272671
10969.397755,92,3321.592903
4796.394585,252,3325.008472
10859.160469,104,3326.435344
10104.494255,73,3327.500975
4559.44626,252,3330.768894
3295.650453,252,3333.923118
11154.006825,238,3337.022286
5670.689823,252,3340.113911
4885.158929,252,3343.233277
3770.740821,220,3346.054128
11402.689162,185,3348.371312
5254.787934,252,3351.537166
11650.044412,144,3353.378394
4988.648409,252,3356.627805
11107.144472,89,3357.857872
5486.797202,252,3361.015443
4018.394371,252,3364.306998
2604.638191,54,3365.141466
12120.630362,158,3367.203652
4418.08083,252,3370.431679
4926.9422,252,3373.611248
4739.400402,252,3377.293289
2767.456088,53,3378.153822
5328.291784,252,3381.350557
3064.02729,252,3384.682871
5018.932014,252,3387.829146
11495.499841,140,3389.710252
11122.209354,111,3391.2232
11264.279977,109,3392.693591
4317.910685,238,3395.805063
11802.180012,146,3397.688106
4718.950234,252,3400.826977
4098.860868,150,3402.841175
4920.637793,252,3406.400534
11547.241384,122,3408.076437
10998.47782,230,3411.07991
11516.264966,118,3412.787354
12183.959488,149,3414.765682
1860.822518,35,3415.459307
5757.1198,252,3418.584173
11204.526194,163,3420.711065
-15824.277504,212,3423.452349
10599.810801,86,3424.66401
4294.492268,252,3427.843398
11146.704977,97,3429.25442
10445.404172,102,3430.616411
5576.662938,252,3433.737399
5786.339822,212,3436.673505
11260.748001,104,3438.488431
12342.580899,140,3440.362146
9349.994718,227,3443.286098
11562.646411,194,3445.734568
11632.013643,122,3447.373164
11905.026027,180,3449.739405
3958.406837,107,3451.199641
11364.431676,113,3452.721953
3505.010365,252,3455.897778
11669.405717,171,3458.123502
3973.360467,252,3461.344134
11007.37197,229,3464.205408
5964.960156,252,3467.654746
4893.57275,252,3471.112105
10696.172717,231,3474.070366
10625.389357,92,3475.440931
4173.669596,252,3478.590826
11523.111219,175,3480.934131
5270.596228,252,3484.131074
3140.659423,246,3487.127053
12086.015871,154,3489.125982
4506.593178,252,3492.243348
4242.445514,252,3495.310279
12050.969105,145,3497.246089
11168.245236,104,3498.70214
3827.750177,249,3501.83069
11082.68675,226,3504.625019
11529.124862,154,3506.601493
11135.122437,212,3509.177392
4945.165754,252,3512.321129
