#{"t_start": 1760343927.40677, "env_id": "None"}
r,l,t
-1421.516106,252,275.086998
2079.793501,78,276.432566
9122.152046,82,277.797457
2228.597106,76,279.248282
5297.659997,224,282.840233
9662.749651,109,284.656081
427.056198,45,285.526694
9788.343323,99,287.147525
10031.946015,105,288.863965
8458.950505,105,290.612675
10074.708998,104,292.412519
10156.541144,87,293.872503
9745.668702,85,295.329675
8795.453969,108,297.436843
3271.159039,83,299.277122
10287.90897,102,301.146364
1772.162422,45,302.163363
2531.483839,125,304.178298
4206.784369,127,306.240102
10442.414248,90,307.781612
1098.801159,48,308.720027
3980.568922,123,310.747994
3378.284425,126,312.840129
10041.005209,88,314.320306
2223.164594,80,315.634309
2472.50892,123,317.683488
4666.567281,111,319.470378
9206.02964,108,321.25587
2226.769493,82,322.808936
4325.001855,125,324.846455
2170.222794,82,326.337589
4265.060092,103,328.320095
10570.441904,94,330.280194
2731.950817,85,331.794186
2882.091404,84,333.258289
2898.43272,80,334.66171
2466.135885,80,336.047285
2583.456721,83,337.50421
2230.213652,79,338.859951
2316.720959,82,340.209699
5763.485504,137,342.653702
2879.63885,82,344.100232
4687.470274,126,346.138053
2580.939895,81,347.508074
1940.24573,80,348.910903
2159.303998,83,350.280977
4379.644202,124,352.36623
3316.481034,82,353.76731
3439.653139,84,355.150535
3274.169922,82,356.526067
2939.657717,83,358.189255
2857.645259,83,359.800355
4459.124393,117,362.221292
4214.881057,132,364.343495
2561.482872,83,365.741812
2776.360677,85,367.189264
5421.304518,117,369.096052
5414.316088,128,371.197385
1472.630396,86,372.624132
4368.899508,120,374.522824
2326.131266,63,375.652284
5268.100773,123,377.669324
1766.035344,67,378.861834
3864.188342,128,380.933259
2133.140746,221,384.34518
9614.075051,112,386.395478
2699.076973,90,388.023063
10957.870315,120,390.259679
11058.55742,113,392.634308
9463.400775,116,394.558232
9357.356609,115,396.411922
4527.66744,121,398.287278
10528.059591,104,400.081954
5237.288117,128,402.160744
10597.634132,113,404.041565
10290.450892,109,405.823823
4780.513747,128,407.864619
9053.729568,138,410.226821
2048.010367,48,411.181655
11408.57782,113,413.056627
10093.622596,115,414.907412
9498.886008,120,416.844055
11275.001832,113,418.798155
10230.588291,98,420.602472
3331.875451,117,422.925776
8368.829497,116,424.848297
10084.57504,109,426.617938
485.856917,89,428.243979
387.506315,45,429.10068
1058.72889,66,430.277642
9744.186923,109,432.197778
2259.05039,58,433.234462
4741.599948,141,435.508201
3654.447559,88,437.057091
10351.221337,107,438.834648
3377.795633,120,440.805704
10902.818149,110,442.608405
3683.789563,124,444.681936
11851.948362,113,446.490065
3753.853359,124,448.537893
9766.339086,111,450.705714
9714.270113,111,452.818079
2855.66135,126,455.233736
3877.468319,128,457.446007
1580.774237,64,458.603797
5165.337986,115,460.528406
1476.12144,50,461.48561
8670.784842,109,463.338918
478.800745,38,464.072687
-2074.496067,174,466.843316
5331.230462,124,468.851994
4564.981757,121,470.873502
5063.293507,124,472.911467
11051.877515,120,474.876031
5211.251387,128,476.90489
11228.839295,105,478.807187
1829.82095,52,479.810436
10338.190975,148,482.491887
4358.985215,126,485.057182
5419.225367,115,486.980907
3501.571864,114,488.904004
2093.934731,57,489.974132
5297.275427,114,491.857106
10214.703751,114,493.774121
10279.804628,113,495.624486
